ID,Date,Element,Data_Value
BLM00085196,2006-12-12,TMIN,215
BLM00085175,2005-02-10,TMIN,226
BLM00085196,2013-06-12,TMAX,298
BR000082861,2012-05-02,TMIN,227
BLM00085244,2007-11-16,TMIN,156
BRM00082562,2014-02-13,TMIN,214
BLM00085244,2005-03-17,TMAX,332
BLM00085264,2008-02-06,TMAX,245
BLM00085175,2008-10-28,TMAX,335
BRM00083208,2012-01-19,TMIN,208
BLM00085196,2014-12-18,TMAX,250
BLM00085247,2013-08-02,TMAX,360
BLM00085207,2010-04-01,TMAX,325
BRM00083208,2005-04-13,TMIN,208
BLM00085196,2015-10-08,TMAX,320
BLM00085210,2007-03-02,TMIN,223
BLM00085244,2005-08-28,TMAX,350
BLM00085244,2005-01-21,TMAX,350
BLM00085244,2013-09-07,TMAX,336
BLM00085245,2005-12-11,TMAX,300
BLM00085268,2012-05-09,TMAX,332
BRM00083208,2009-06-30,TMIN,193
BLM00085175,2005-01-26,TMAX,286
BLM00085268,2006-04-04,TMIN,200
BLM00085207,2009-10-30,TMAX,365
BLM00085196,2015-08-13,TMAX,320
BLM00085210,2006-04-02,TMAX,332
BLM00085245,2007-05-03,TMIN,214
BLM00085247,2008-04-10,TMIN,215
BLM00085264,2006-03-09,TMIN,167
BLM00085207,2011-08-12,TMIN,163
BR000956000,2011-05-20,TMIN,205
BLM00085268,2012-05-02,TMAX,290
BLM00085210,2005-07-12,TMAX,308
BLM00085210,2006-11-20,TMIN,208
BRM00083208,2005-01-08,TMIN,227
BLM00085244,2015-04-05,TMAX,320
BLM00085196,2007-03-01,TMAX,300
BLM00085196,2008-03-15,TMIN,152
BLM00085196,2011-01-22,TMAX,247
BLM00085245,2009-07-23,TMAX,154
BRM00083208,2008-12-17,TMAX,294
BLM00085268,2006-04-02,TMAX,331
BLM00085207,2009-10-01,TMAX,344
BRM00083208,2015-02-14,TMAX,298
BLM00085196,2006-04-17,TMAX,200
BR000082861,2007-11-26,TMIN,239
BLM00085244,2012-05-25,TMAX,236
BLM00085264,2007-01-04,TMAX,230
