ID,Date,Element,Data_Value
NZ000937470,2005-08-04,TMAX,119
NZ000937470,2005-07-20,TMAX,104
NZ000937470,2005-11-03,TMIN,103
NZ000937470,2005-11-11,TMAX,229
NZ000937470,2005-01-31,TMIN,85
NZ000937470,2005-10-11,TMIN,0
NZ000937470,2005-10-10,TMIN,41
NZ000937470,2005-01-30,TMIN,136
NZ000937470,2005-10-11,TMAX,127
NZ000937470,2005-01-14,TMAX,254
NZ000937470,2005-02-24,TMIN,112
NZ000937470,2005-06-13,TMAX,26
NZ000937470,2005-07-02,TMAX,106
NZ000937470,2005-12-16,TMAX,259
NZ000937470,2005-07-02,TMIN,-24
NZ000937470,2005-06-13,TMIN,-18
NZ000937470,2005-01-10,TMAX,200
NZ000937470,2005-07-28,TMIN,-2
NZ000937470,2005-01-19,TMIN,49
NZ000937470,2005-03-02,TMAX,230
NZ000937470,2005-03-18,TMAX,216
NZ000937470,2005-10-19,TMAX,156
NZ000937470,2005-02-22,TMIN,124
NZ000937470,2005-08-20,TMIN,66
NZ000937470,2005-11-25,TMAX,145
NZ000937470,2005-03-16,TMAX,233
NZ000937470,2005-04-16,TMIN,48
NZ000937470,2005-04-16,TMAX,144
NZ000937470,2005-11-25,TMIN,22
NZ000937470,2005-08-20,TMAX,150
NZ000937470,2005-09-29,TMIN,-9
NZ000937470,2005-01-15,TMIN,155
NZ000937470,2005-01-15,TMAX,250
NZ000937470,2005-07-28,TMAX,85
NZ000937470,2005-12-17,TMIN,140
NZ000937470,2005-11-26,TMIN,-2
NZ000937470,2005-05-17,TMIN,-43
NZ000937470,2005-02-15,TMIN,71
NZ000937470,2005-07-11,TMIN,-35
NZ000937470,2005-05-28,TMIN,-9
NZ000937470,2005-03-27,TMAX,157
NZ000937470,2005-02-15,TMAX,229
NZ000937470,2005-01-09,TMAX,155
NZ000937470,2005-07-24,TMAX,135
NZ000937470,2005-07-24,TMIN,13
NZ000937470,2005-02-10,TMIN,115
NZ000937470,2005-01-13,TMIN,150
NZ000937470,2005-03-01,TMAX,175
NZ000937470,2005-03-01,TMIN,35
NZ000937470,2005-05-28,TMAX,101
NZ000937470,2005-07-17,TMIN,-15
NZ000937470,2005-10-08,TMIN,-21
NZ000937470,2005-08-19,TMIN,35
NZ000937470,2005-02-05,TMIN,168
NZ000937470,2005-10-16,TMAX,185
NZ000937470,2005-10-08,TMAX,100
NZ000937470,2005-12-06,TMAX,189
NZ000937470,2005-07-15,TMIN,-28
NZ000937470,2005-04-01,TMIN,56
NZ000937470,2005-03-28,TMIN,58
NZ000937470,2005-07-15,TMAX,74
NZ000937470,2005-02-13,TMAX,211
NZ000937470,2005-12-21,TMIN,110
NZ000937470,2005-08-27,TMIN,-30
NZ000937470,2005-07-17,TMAX,48
NZ000937470,2005-03-13,TMIN,73
NZ000937470,2005-07-07,TMIN,-5
NZ000937470,2005-06-06,TMAX,59
NZ000937470,2005-08-10,TMAX,98
NZ000937470,2005-05-09,TMIN,-9
NZ000937470,2005-12-17,TMAX,260
NZ000937470,2005-11-29,TMIN,87
NZ000937470,2005-08-03,TMAX,122
NZ000937470,2005-02-16,TMIN,100
NZ000937470,2005-11-12,TMIN,57
NZ000937470,2005-08-25,TMIN,-26
NZ000937470,2005-02-16,TMAX,230
NZ000937470,2005-07-11,TMAX,100
NZ000937470,2005-09-02,TMAX,115
NZ000937470,2005-10-05,TMAX,97
NZ000937470,2005-08-10,TMIN,-24
NZ000937470,2005-06-16,TMAX,6
NZ000937470,2005-05-09,TMAX,121
NZ000937470,2005-10-05,TMIN,-28
NZ000937470,2005-10-30,TMAX,175
NZ000937470,2005-08-23,TMAX,108
NZ000937470,2005-10-30,TMIN,54
NZ000937470,2005-08-23,TMIN,13
NZ000937470,2005-08-17,TMIN,-3
NZ000937470,2005-06-16,TMIN,-56
NZ000937470,2005-03-25,TMAX,150
NZ000937470,2005-12-21,TMAX,227
NZ000937470,2005-09-15,TMIN,7
NZ000937470,2005-07-07,TMAX,69
NZ000937470,2005-12-09,TMIN,91
NZ000937470,2005-09-26,TMIN,18
NZ000937470,2005-05-15,TMAX,128
NZ000937470,2005-06-27,TMIN,-32
NZ000937470,2005-03-25,TMIN,89
NZ000937470,2005-09-15,TMAX,166
NZ000937470,2005-08-19,TMAX,132
NZ000937470,2005-02-19,TMIN,100
NZ000937470,2005-12-06,TMIN,68
NZ000937470,2005-01-18,TMIN,34
NZ000937470,2005-04-01,TMAX,184
NZ000937470,2005-03-12,TMIN,49
NZ000937470,2005-05-10,TMAX,158
NZ000937470,2005-11-10,TMAX,212
NZ000937470,2005-08-18,TMIN,-5
NZ000937470,2005-01-26,TMIN,107
NZ000937470,2005-03-19,TMAX,178
NZ000937470,2005-09-13,TMIN,37
NZ000937470,2005-09-13,TMAX,189
NZ000937470,2005-01-06,TMAX,200
NZ000937470,2005-01-18,TMAX,191
NZ000937470,2005-05-10,TMIN,76
NZ000937470,2005-08-18,TMAX,137
NZ000937470,2005-08-08,TMIN,6
NZ000937470,2005-08-08,TMAX,59
NZ000937470,2005-03-09,TMAX,175
NZ000937470,2005-03-12,TMAX,239
NZ000937470,2005-12-22,TMIN,84
NZ000937470,2005-07-05,TMAX,87
NZ000937470,2005-07-04,TMAX,90
NZ000937470,2005-07-04,TMIN,16
NZ000937470,2005-04-13,TMAX,142
NZ000937470,2005-08-17,TMAX,157
NZ000937470,2005-04-13,TMIN,-24
NZ000937470,2005-05-15,TMIN,-32
NZ000937470,2005-03-26,TMIN,67
NZ000937470,2005-11-12,TMAX,182
NZ000937470,2005-10-16,TMIN,-2
NZ000937470,2005-06-27,TMAX,102
NZ000937470,2005-01-25,TMIN,77
NZ000937470,2005-12-08,TMIN,152
NZ000937470,2005-02-13,TMIN,103
NZ000937470,2005-03-14,TMAX,245
NZ000937470,2005-08-26,TMIN,-9
NZ000937470,2005-12-09,TMAX,255
NZ000937470,2005-08-26,TMAX,150
NZ000937470,2005-03-26,TMAX,133
NZ000937470,2005-08-22,TMIN,5
NZ000937470,2005-09-02,TMIN,44
NZ000937470,2005-12-08,TMAX,242
NZ000937470,2005-08-22,TMAX,142
NZ000937470,2005-03-19,TMIN,103
NZ000937470,2005-07-05,TMIN,45
NZ000937470,2005-04-14,TMIN,-8
NZ000937470,2005-01-30,TMAX,274
NZ000937470,2005-07-01,TMAX,125
NZ000937470,2005-03-14,TMIN,74
NZ000937470,2005-04-14,TMAX,171
NZ000937470,2005-07-01,TMIN,-39
NZ000937470,2005-03-27,TMIN,70
NZ000937470,2005-03-31,TMAX,127
NZ000937470,2005-09-07,TMIN,74
NZ000937470,2005-12-25,TMIN,68
NZ000937470,2005-08-03,TMIN,-27
NZ000937470,2005-09-26,TMAX,159
NZ000937470,2005-03-15,TMAX,243
NZ000937470,2005-02-21,TMAX,211
NZ000937470,2005-11-10,TMIN,151
NZ000937470,2005-06-15,TMIN,-61
NZ000937470,2005-02-21,TMIN,84
NZ000937470,2005-01-20,TMAX,181
NZ000937470,2005-06-20,TMIN,-23
NZ000937470,2005-05-13,TMAX,136
NZ000937470,2005-07-14,TMIN,-7
NZ000937470,2005-12-11,TMIN,123
NZ000937470,2005-12-11,TMAX,219
NZ000937470,2005-10-15,TMIN,-5
NZ000937470,2005-03-22,TMAX,195
NZ000937470,2005-09-30,TMIN,42
NZ000937470,2005-06-20,TMAX,31
NZ000937470,2005-07-14,TMAX,51
NZ000937470,2005-10-23,TMIN,-2
NZ000937470,2005-08-24,TMIN,5
NZ000937470,2005-10-25,TMIN,4
NZ000937470,2005-10-15,TMAX,155
NZ000937470,2005-05-04,TMIN,-2
NZ000937470,2005-07-19,TMIN,4
NZ000937470,2005-07-19,TMAX,90
NZ000937470,2005-08-16,TMAX,141
NZ000937470,2005-10-23,TMAX,178
NZ000937470,2005-08-24,TMAX,121
NZ000937470,2005-09-30,TMAX,183
NZ000937470,2005-11-26,TMAX,170
NZ000937470,2005-03-31,TMIN,-11
NZ000937470,2005-12-02,TMIN,100
NZ000937470,2005-01-12,TMAX,248
NZ000937470,2005-09-03,TMIN,20
NZ000937470,2005-01-20,TMIN,127
NZ000937470,2005-09-01,TMIN,80
NZ000937470,2005-01-04,TMAX,176
NZ000937470,2005-11-20,TMAX,198
NZ000937470,2005-10-25,TMAX,226
NZ000937470,2005-07-25,TMIN,-1
NZ000937470,2005-12-02,TMAX,230
NZ000937470,2005-04-10,TMAX,166
NZ000937470,2005-11-20,TMIN,65
NZ000937470,2005-06-28,TMAX,147
NZ000937470,2005-11-01,TMAX,225
NZ000937470,2005-06-15,TMAX,7
NZ000937470,2005-04-10,TMIN,17
NZ000937470,2005-05-08,TMAX,69
NZ000937470,2005-05-04,TMAX,130
NZ000937470,2005-06-28,TMIN,54
NZ000937470,2005-05-17,TMAX,84
NZ000937470,2005-05-08,TMIN,-56
NZ000937470,2005-11-16,TMIN,69
NZ000937470,2005-06-24,TMAX,63
NZ000937470,2005-04-29,TMIN,23
NZ000937470,2005-06-24,TMIN,-62
NZ000937470,2005-04-29,TMAX,181
NZ000937470,2005-09-28,TMIN,-32
NZ000937470,2005-11-16,TMAX,157
NZ000937470,2005-09-17,TMAX,154
NZ000937470,2005-12-18,TMAX,259
NZ000937470,2005-10-28,TMIN,71
NZ000937470,2005-11-11,TMIN,96
NZ000937470,2005-01-22,TMIN,91
NZ000937470,2005-11-21,TMAX,109
NZ000937470,2005-04-09,TMAX,147
NZ000937470,2005-03-21,TMAX,182
NZ000937470,2005-07-23,TMIN,43
NZ000937470,2005-10-28,TMAX,177
NZ000937470,2005-11-27,TMAX,206
NZ000937470,2005-03-21,TMIN,108
NZ000937470,2005-04-09,TMIN,30
NZ000937470,2005-06-02,TMAX,93
NZ000937470,2005-06-02,TMIN,-14
NZ000937470,2005-02-19,TMAX,214
NZ000937470,2005-09-21,TMIN,36
NZ000937470,2005-09-21,TMAX,123
NZ000937470,2005-03-03,TMAX,215
NZ000937470,2005-02-05,TMAX,337
NZ000937470,2005-06-26,TMAX,68
NZ000937470,2005-11-17,TMIN,6
NZ000937470,2005-12-30,TMAX,263
NZ000937470,2005-03-30,TMAX,120
NZ000937470,2005-07-23,TMAX,129
NZ000937470,2005-12-25,TMAX,223
NZ000937470,2005-06-06,TMIN,-50
NZ000937470,2005-12-15,TMAX,254
NZ000937470,2005-11-29,TMAX,256
NZ000937470,2005-01-25,TMAX,273
NZ000937470,2005-07-25,TMAX,127
NZ000937470,2005-05-29,TMIN,-26
NZ000937470,2005-05-13,TMIN,51
NZ000937470,2005-11-17,TMAX,171
NZ000937470,2005-11-09,TMAX,283
NZ000937470,2005-01-08,TMIN,97
NZ000937470,2005-08-16,TMIN,20
NZ000937470,2005-05-19,TMAX,120
NZ000937470,2005-12-18,TMIN,112
NZ000937470,2005-02-17,TMAX,191
NZ000937470,2005-11-21,TMIN,20
NZ000937470,2005-05-29,TMAX,47
NZ000937470,2005-11-09,TMIN,116
NZ000937470,2005-08-25,TMAX,129
NZ000937470,2005-01-08,TMAX,130
NZ000937470,2005-01-09,TMIN,65
NZ000937470,2005-01-11,TMIN,103
NZ000937470,2005-12-15,TMIN,99
NZ000937470,2005-02-17,TMIN,30
NZ000937470,2005-01-22,TMAX,237
NZ000937470,2005-04-23,TMIN,-4
NZ000937470,2005-03-28,TMAX,159
NZ000937470,2005-09-17,TMIN,41
NZ000937470,2005-09-07,TMAX,183
NZ000937470,2005-06-26,TMIN,-34
NZ000937470,2005-07-21,TMIN,-38
NZ000937470,2005-08-31,TMAX,216
NZ000937470,2005-08-31,TMIN,59
NZ000937470,2005-05-19,TMIN,-10
NZ000937470,2005-04-23,TMAX,183
NZ000937470,2005-12-30,TMIN,146
NZ000937470,2005-07-21,TMAX,92
NZ000937470,2005-08-27,TMAX,82
