ID,Date,Element,Data_Value
SU000062641,2008-09-21,TMAX,400
SU000062641,2010-11-21,TMAX,343
SU000062641,2006-06-04,TMIN,268
SU000062641,2013-10-17,TMAX,371
SU000062641,2013-04-27,TMAX,367
SU000062641,2008-07-15,TMAX,410
SU000062641,2013-06-01,TMAX,455
SU000062641,2010-01-24,TMAX,272
SU000062641,2013-08-31,TMIN,295
SU000062641,2006-02-20,TMIN,185
SU000062641,2008-04-23,TMIN,224
SU000062641,2014-01-03,TMAX,270
SU000062641,2013-04-21,TMIN,228
SU000062641,2009-04-21,TMIN,230
SU000062641,2009-01-06,TMIN,205
SU000062641,2006-12-22,TMIN,134
SU000062641,2013-11-01,TMIN,262
SU000062641,2007-01-08,TMAX,257
SU000062641,2007-08-16,TMIN,290
SU000062641,2014-03-29,TMIN,185
SU000062641,2007-01-08,TMIN,175
SU000062641,2011-11-25,TMIN,200
SU000062641,2013-01-22,TMAX,298
SU000062641,2012-07-07,TMAX,418
SU000062641,2012-07-07,TMIN,272
SU000062641,2006-09-20,TMAX,408
SU000062641,2006-11-17,TMIN,235
SU000062641,2006-11-17,TMAX,304
SU000062641,2013-01-10,TMAX,257
SU000062641,2006-01-03,TMIN,220
SU000062641,2011-10-25,TMAX,356
SU000062641,2006-09-05,TMAX,390
SU000062641,2007-02-01,TMIN,190
SU000062641,2010-02-14,TMAX,293
SU000062641,2006-03-12,TMAX,285
SU000062641,2010-05-06,TMIN,215
SU000062641,2010-02-28,TMIN,197
SU000062641,2014-03-19,TMAX,316
SU000062641,2010-02-15,TMIN,240
SU000062641,2006-07-03,TMAX,410
SU000062641,2014-01-24,TMIN,235
SU000062641,2010-04-16,TMAX,374
SU000062641,2006-10-22,TMAX,332
SU000062641,2010-01-11,TMAX,292
SU000062641,2007-02-01,TMAX,257
SU000062641,2008-10-03,TMAX,350
SU000062641,2011-08-26,TMAX,425
SU000062641,2010-05-06,TMAX,350
SU000062641,2010-01-11,TMIN,196
SU000062641,2007-04-21,TMAX,333
SU000062641,2010-02-15,TMAX,307
SU000062641,2013-04-04,TMAX,340
SU000062641,2009-07-14,TMIN,300
SU000062641,2007-10-19,TMIN,250
SU000062641,2008-08-17,TMAX,423
SU000062641,2006-02-20,TMAX,292
SU000062641,2008-10-03,TMIN,260
SU000062641,2011-07-18,TMIN,280
SU000062641,2011-10-25,TMIN,266
SU000062641,2013-10-16,TMAX,353
SU000062641,2014-02-13,TMIN,185
SU000062641,2007-07-07,TMAX,418
SU000062641,2010-06-17,TMAX,404
SU000062641,2009-11-13,TMIN,240
SU000062641,2009-05-23,TMAX,387
SU000062641,2014-02-13,TMAX,292
SU000062641,2009-10-23,TMIN,264
SU000062641,2014-03-29,TMAX,344
SU000062641,2006-05-10,TMIN,254
SU000062641,2006-05-10,TMAX,368
SU000062641,2009-05-23,TMIN,262
SU000062641,2006-09-15,TMIN,280
SU000062641,2013-04-02,TMIN,250
SU000062641,2006-01-03,TMAX,316
SU000062641,2009-04-04,TMAX,312
SU000062641,2008-08-17,TMIN,305
SU000062641,2008-06-16,TMAX,394
SU000062641,2008-08-08,TMAX,458
SU000062641,2009-04-04,TMIN,188
SU000062641,2008-08-08,TMIN,280
SU000062641,2008-06-16,TMIN,275
SU000062641,2013-04-02,TMAX,359
SU000062641,2009-02-04,TMIN,208
SU000062641,2008-02-05,TMIN,200
SU000062641,2008-04-02,TMAX,304
SU000062641,2006-05-30,TMIN,277
SU000062641,2008-02-01,TMIN,140
SU000062641,2007-08-16,TMAX,426
SU000062641,2013-12-23,TMIN,205
SU000062641,2014-01-03,TMIN,195
SU000062641,2006-09-05,TMIN,310
SU000062641,2005-10-22,TMIN,260
SU000062641,2011-01-26,TMIN,206
SU000062641,2008-02-05,TMAX,274
SU000062641,2007-11-11,TMIN,248
SU000062641,2010-08-14,TMAX,465
SU000062641,2008-04-02,TMIN,197
SU000062641,2005-05-06,TMAX,332
SU000062641,2007-11-11,TMAX,315
SU000062641,2009-08-23,TMAX,447
SU000062641,2013-05-27,TMIN,260
SU000062641,2010-06-17,TMIN,272
SU000062641,2011-04-17,TMAX,327
SU000062641,2011-04-17,TMIN,218
SU000062641,2010-12-11,TMAX,300
